task1, task2, shortMax, shortMean, shortSD, longMax, longMean, longSD, qComputed, infFactor, inflatedQ, medMax, medMean, medSD, costRatio, score
gsm_dec,rijndael_enc,1175838,1151563.415,7247.1784837100395,1431772,1151462.8195918042,7310.714098666597,0.9990063327010895,1,0.9990063327010895,1182251,1151531.0464,7324.885992653346,1.7938101237975241,0.5706445871082578,
gsm_dec,statemate,658297,628836.961,4967.450167908044,676465,628805.1977980221,4943.088852858661,0.998967310354169,1,0.998967310354169,660090,628852.9548,5011.069796376681,15.558217686228142,4.981019354035721,
gsm_dec,susan,11271593,11235538.296,7670.855327004403,16474518,11236061.614113858,21064.061834797685,0.9932321413950131,1,0.9932321413950131,11271593,11235686.422,7828.153718787974,22.016235675286495,0.5264994700105998,
gsm_enc,gsm_enc,2303004,2288932.697,5824.254750660516,2307932,2289025.535104649,6052.382981181061,0.9989882842760042,1,0.9989882842760042,2304468,2288973.6936,5920.224260299261,1.0,0.6718366517823137,
gsm_enc,huff_enc,1746967,1725686.95,2219.2177926267423,2078157,1725353.6071339287,2056.260620588914,0.9988529357845379,1,0.9988529357845379,1746967,1725474.0992,1925.4209751979054,5.027390865091783,1.3442386178372523,
gsm_enc,mpeg2,137501713,137381843.943,43593.854368734974,179661269,137392998.51812482,140753.54138670818,0.9989130219504767,1,0.9989130219504767,137532371,137388099.146,44079.65040035199,99.34936466423149,0.4270950845361124,
gsm_enc,ndes,1660937,1641394.974,6566.874978580627,2036371,1641290.2120278797,6698.511325301595,0.9989288475919597,1,0.9989288475919597,1663699,1641272.876,6555.468109714133,33.563149821032894,6.946699457011371,
gsm_enc,petrinet,1658855,1632938.152,6632.042759667798,2041268,1632803.4077559225,6809.5023512965645,0.9989611178523825,1,0.9989611178523825,1658855,1632899.0312,6606.410378705164,1076.0382513661202,218.9305230288837,
gsm_enc,rijndael_dec,2028100,2007526.244,6774.463597473788,2121947,2008049.3212967871,6828.306526389053,0.9989708917973295,1,0.9989708917973295,2030464,2007647.0344,6902.597434774482,1.4737980527631476,0.6971849960546321,
gsm_enc,rijndael_enc,2005788,1987863.744,6589.543641851981,2112733,1987831.8944410556,6569.950330606556,0.998974283042293,1,0.998974283042293,2005835,1987926.2412,6551.555204290085,1.5368153119052583,0.6995360805777084,
gsm_enc,statemate,1658849,1636768.352,6757.341642404072,2035499,1636656.0532694673,6814.35259588263,0.998877766093502,1,0.998877766093502,1658849,1636824.2804,6676.456351983724,42.89019229572469,8.726243076731595,
gsm_enc,susan,11895033,11816931.458,6402.0685066156075,16608309,11816678.808681913,28868.254477903873,0.9989789460798738,1,0.9989789460798738,11895033,11816297.23,6261.539697043456,7.986287049161894,0.6432761053536515,
huff_enc,huff_enc,380184,364968.282,1331.1932594367995,382896,364732.39459605404,1069.1185524030518,0.9988545781757665,1,0.9988545781757665,380184,364858.39,1171.9960750019293,1.0,0.38662698456118083,
huff_enc,mpeg2,136965924,136832450.112,44680.93581626142,179230840,136837326.69868302,141064.1851880454,0.9988803584656348,1,0.9988803584656348,136965924,136835322.7504,44594.99052296342,499.46808836562974,0.08119877889991575,
huff_enc,ndes,312076,290896.416,3749.2203240116446,334468,291017.90338096616,3728.642837731266,0.9989417550092738,1,0.9989417550092738,314243,290948.9716,3689.6804866045964,6.676057366870388,0.9755289878010178,
huff_enc,petrinet,303538,285864.668,3276.9292404662974,322494,285864.32268677314,3306.581990294843,0.9990946597134972,1,0.9990946597134972,310105,285746.0152,3329.0390655877027,214.03512880562062,28.04527712724434,
huff_enc,rijndael_dec,1074618,1022809.086,13531.227837391232,1479693,1021832.6661133389,13281.427266568477,0.9989396238399916,1,0.9989396238399916,1074618,1022182.9792,13344.50325654848,3.4111802873305397,0.5082227304060486,
huff_enc,rijndael_enc,1013989,981512.896,8017.5007550695955,1398036,981591.1175088249,7663.839236913933,0.9988877056916848,1,0.9988877056916848,1013989,981599.9076,8011.4221232960435,3.2713045127453233,0.4269692427209961,
huff_enc,statemate,304818,286045.901,3101.100815753733,320984,285987.9059409406,3059.6596513783693,0.999011468456441,1,0.999011468456441,308486,285871.054,3052.448269710677,8.531302507934532,1.0674901985188874,
huff_enc,susan,11076543,11050202.229,7961.527600422628,16413297,11050982.200257998,21074.281895882392,0.9989576942848364,1,0.9989576942848364,11543027,11050862.8188,12908.919507623723,40.150186556957316,1.9501457077310809,
mpeg2,mpeg2,197804848,197656017.959,42224.69295500517,199392353,197655212.0275497,42892.66048522184,0.999044103558015,1,0.999044103558015,197814041,197656286.998,41353.885841730524,1.0,0.4444921331554003,
mpeg2,ndes,175698405,175085005.507,193727.3925768955,178629546,175090560.84906152,187896.23166437948,0.9989372663116229,1,0.9989372663116229,175736929,175086150.6356,193162.70790364034,3334.4776108500328,944.587596483966,
mpeg2,petrinet,176105543,175286963.02,218753.65056571612,179257751,175262814.82651174,215917.27868983813,0.995909534546133,1,0.995909534546133,176105832,175281414.2456,211587.46137384212,106903.71662763465,30571.56206088993,
mpeg2,rijndael_dec,175842321,175336863.378,186407.3032527188,180193673,175329947.8796112,204522.70707630235,0.9953310854665314,1,0.9953310854665314,176127643,175341255.0828,196225.129621778,146.42090018540023,41.895724675335785,
mpeg2,rijndael_enc,176268023,175424822.548,196224.70915372547,180499305,175390710.99451005,208218.23856395166,0.9956375757703823,1,0.9956375757703823,176339354,175421751.2704,200788.5404625456,152.68162484405016,43.923160628058376,
mpeg2,statemate,194116512,193353486.035,310570.1287000805,194618414,193345883.5806342,313188.44065357244,0.9989749225243881,1,0.9989749225243881,194321215,193336271.1132,307621.5350336523,4261.113354906964,1785.3492438857427,
mpeg2,susan,178825788,178185713.898,143956.6490270689,183143812,178154568.2789672,173786.39879029602,0.9969683739693547,1,0.9969683739693547,178859006,178211495.9248,144827.05640216538,12.439994211660288,3.80759974848156,
ndes,ndes,32070,30481.475,388.7238140101254,55919,30477.846951530486,466.48272635321854,0.9989659504825139,1,0.9989659504825139,32070,30480.1976,396.4449999803803,1.0,-0.21911904356083664,
ndes,petrinet,44454,23063.34,740.7195000658331,64937,23087.28437715623,679.4578310306125,0.9988355091651354,1,0.9988355091651354,44454,23085.7288,518.3852379770676,32.060109289617486,2.6424668227946917,
ndes,rijndael_dec,966646,916278.155,11093.357117983813,1478869,915042.003399966,10125.801606675317,0.9981010489791062,1,0.9981010489791062,966646,914789.2472,9718.811755830558,22.773235286956098,0.7638851688621588,
ndes,rijndael_enc,908602,879688.276,8386.287751447244,1395923,879402.5724342756,8286.041797962143,0.9987553132014059,1,0.9987553132014059,909575,879570.1128,8389.591341157495,21.839416591589764,0.30806691178260975,
ndes,statemate,49630,27069.112,1603.5217059077552,58490,27081.434415655844,1490.6633197409637,0.9989225975155729,1,0.9989225975155729,51697,27092.8096,1703.6611353944602,1.277895326404879,0.33069886116124214,
ndes,susan,12637538,12579693.38,12191.013572690727,18420109,12579769.298557015,27987.70784560827,0.9933190810615706,1,0.9933190810615706,12649041,12578561.1744,10518.895828087732,268.04494874479536,39.94991356010616,
petrinet,petrinet,20132,814.88,847.3627719384816,30173,776.249507504925,459.25383664742793,0.9990140470914762,1,0.9990140470914762,20132,799.9276,701.1815478058685,1.0,14.71584699453552,
petrinet,rijndael_dec,964905,915472.502,11964.940246365424,1476584,913774.7132528675,10887.339341867932,0.9973273205925126,1,0.9973273205925126,964905,913504.6176,10350.95943857814,730.1124121779859,23.131147540983605,
petrinet,rijndael_enc,903567,876190.117,8533.357213937059,1682048,876181.978100219,9208.22381773382,0.9989654452401446,1,0.9989654452401446,906939,876280.6192,8746.434608040721,700.1740827478533,7.818891491022638,
petrinet,statemate,31148,9063.855,1386.6476176702538,42153,8990.442155578445,1015.00839293894,0.9988756873474083,1,0.9988756873474083,31148,9014.7944,1088.1397878065866,25.088212334113972,-0.7728337236533958,
petrinet,susan,10929457,10912935.864,6524.206395922848,16362616,10913233.868311318,21527.25455760506,0.9947285485882932,1,0.9947285485882932,10998151,10913795.7252,9859.650462028474,8593.550351288057,-7.9523809523809526,
rijndael_dec,rijndael_dec,1551193,1512392.362,16603.46457130941,1577183,1513219.252107479,16987.236668434074,0.999006253207738,1,0.999006253207738,1554521,1512858.312,16864.60159248968,1.0,0.6621022288655517,
rijndael_dec,rijndael_enc,1519708,1481631.235,8604.381401534807,1560070,1481502.3928860712,8978.11081283078,0.9978789854630317,1,0.9978789854630317,1545673,1481348.2824,8565.08176914471,1.0427584084698462,0.680547828520397,
rijndael_dec,statemate,1123205,1090803.028,9596.290370976698,1514769,1089053.9575204249,10839.781260695967,0.9986611226704978,1,0.9986611226704978,1123907,1089329.618,10772.347622454245,29.101810940319872,5.869469164229261,
rijndael_dec,susan,11548737,11467715.257,18987.527392460306,16585062,11465475.787732122,26531.18239074527,0.9927901435119849,1,0.9927901435119849,12727771,11466446.6488,29968.80727628118,11.770174301862342,1.8384270278014785,
rijndael_enc,rijndael_enc,1460315,1438943.928,7456.344437536881,1470386,1438875.2068679314,7271.117608937104,0.9989763026986653,1,0.9989763026986653,1460315,1438955.662,7364.400015506447,1.0,0.6281386473532288,
rijndael_enc,statemate,1010331,996510.4,5555.886754572093,1400452,996394.3728162718,5783.3808665353035,0.9986703687472676,1,0.9986703687472676,1014852,996372.8052,5549.086880896501,27.90848839380173,3.6694567179040387,
rijndael_enc,susan,11513682,11430816.266,18660.301244561455,16508007,11428751.221677784,27516.518319036266,0.9911685657034602,1.125,0.9925838642620897,11515606,11429851.6484,17553.559019528726,12.27344822242266,0.5655647140278486,
statemate,statemate,15047,13856.976,264.47853659667794,45517,13849.332866671333,490.9416293294663,0.999002003394174,1,0.999002003394174,15047,13831.9756,270.28498995496955,1.0,-0.5318003609434314,
statemate,susan,10939064,10912487.662,7774.943836930491,16976329,10913945.636313638,26231.095062548207,0.9938127415424869,1,0.9938127415424869,12006892,10913702.1928,23917.227201748035,342.5333872674093,31.0708195905159,
susan,susan,19318344,19281908.397,31287.295581724688,19809265,19279725.729472704,32779.52466500246,0.998926688847474,1,0.998926688847474,19318344,19282975.0644,30394.714403963924,1.0,0.7548828896787144,
